@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
46,blue-collar,married,primary,no,1429,yes,no,unknown,14,may,91,1,-1,0,no
57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,no
51.90576,services,married,secondary,no,461.786516,no,no,cellular,12.496768,may,600.057256,1,106.360016,0.988507,yes
58,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,no
33,blue-collar,single,secondary,no,22,no,no,cellular,30,jan,76,2,207,1,no
43.340837,management,married,secondary,no,58.754217,no,no,cellular,19.771321,may,555.616295,1.904412,-0.831694,0.128094,yes
29,admin.,single,secondary,no,1070,yes,no,unknown,19,may,30,1,357,1,yes
52.068151,technician,married,secondary,no,6810.40882,no,no,cellular,13.28685,feb,542.334617,2.10712,51.273476,2.17118,yes
29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,yes
40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,no
41.879443,blue-collar,married,secondary,no,2880.835925,no,no,cellular,18.774021,aug,698.177569,1.061306,-1,0,yes
56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,no
38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,no
32,management,married,tertiary,no,820,yes,no,cellular,17,jul,738,3,-1,0,no
37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,no
51.250823,services,married,secondary,no,460.835841,no,no,cellular,12.503197,apr,623.700965,1,82.599918,0.899256,yes
39.497113,admin.,married,secondary,no,15.58222,no,no,cellular,19.994905,may,435.412022,5.787542,-1,0,yes
40.59528,admin.,married,secondary,no,2311.234084,no,no,cellular,4.350862,feb,208.74832,3.570736,-1,0,yes
44,technician,single,tertiary,no,900,yes,no,cellular,29,jan,322,2,-1,0,no
30,admin.,single,secondary,no,239,yes,no,cellular,7,may,115,3,-1,0,no
33.75459,management,married,secondary,no,0.365708,yes,no,cellular,22.804001,apr,100.226926,1.619286,-1,0,yes
27.923805,management,divorced,secondary,no,8,no,no,cellular,22.451157,apr,99.71482,2.025976,-1,0,yes
52.228881,housemaid,married,primary,no,906.833563,no,no,cellular,6.367414,oct,351.851809,1.017704,-1,0,yes
24.188366,blue-collar,married,secondary,no,156.847122,yes,no,cellular,9.165022,may,502.069215,1,-1,0,yes
33,blue-collar,married,primary,no,0,yes,no,unknown,15,may,270,1,-1,0,no
42,blue-collar,married,primary,no,1520,yes,no,cellular,5,feb,115,1,-1,0,no
30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,no
36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,no
28,admin.,single,secondary,no,89,yes,yes,cellular,6,feb,172,2,-1,0,no
26.412901,unemployed,single,tertiary,no,440.552487,no,no,cellular,20.538867,apr,393.9001,1,-1,0,yes
33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,no
36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,no
45.108687,management,married,secondary,no,3514.765825,no,no,cellular,18.824391,nov,820.251801,2.785656,-1,0,yes
52.171558,management,married,secondary,no,1732.447274,no,no,cellular,14.090006,apr,398.098453,1.42547,237.181004,4.590549,yes
43.301162,management,married,tertiary,no,1033.772078,no,no,cellular,8.941824,mar,209.559455,1,57.226654,0.439283,yes
54.19706,admin.,married,secondary,no,3727.336248,no,no,cellular,18.045331,apr,223.403679,1.000422,44.480147,0.87152,yes
37,management,married,tertiary,no,393,yes,no,cellular,14,may,567,3,275,4,yes
46.268901,management,married,primary,no,3557.5148,no,no,cellular,15.675954,nov,643.81583,3.98486,5.761396,0.020125,yes
39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,180,1,-1,0,no
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,no
48,blue-collar,married,unknown,no,439,yes,no,cellular,2,feb,212,1,249,2,no
26,admin.,single,secondary,no,3529,no,yes,cellular,7,sep,57,2,-1,0,no
38,management,single,tertiary,no,623,no,no,cellular,28,jun,297,4,144,4,yes
55.505139,services,married,secondary,no,182.680683,no,no,cellular,15.613444,oct,183.396961,1.064335,-1,0,yes
38.993654,management,married,tertiary,no,2399.296366,yes,no,cellular,15.551737,may,742.227864,4.101991,-1,0,yes
46.43044,blue-collar,married,secondary,no,29.534826,yes,no,cellular,22.494022,jul,1430.213287,4.978577,141.821916,0.976352,yes
51,housemaid,married,unknown,no,21244,no,yes,cellular,4,aug,166,2,-1,0,no
29.445149,blue-collar,married,secondary,no,1.698238,no,no,cellular,20.205085,aug,585.904638,2.436906,-1,0,yes
41.801099,admin.,married,secondary,no,23.690769,no,no,cellular,25.062179,may,474.601657,6.099752,-1,0,yes
22,admin.,single,secondary,no,4111,no,yes,cellular,19,aug,65,1,-1,0,no
35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,no
44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,no
32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,no
48.025597,blue-collar,married,secondary,no,4101.248164,no,no,cellular,5.956372,oct,421.664315,2,5.084539,1.263023,yes
36.428379,management,married,tertiary,no,0,no,no,cellular,15.96222,oct,267.861945,1.632087,162.972931,2.969739,yes
37.438834,management,single,tertiary,no,756.90824,no,no,cellular,27.177817,may,217.511264,2.206647,90.768443,1.957477,yes
49,blue-collar,married,primary,no,937,yes,no,unknown,12,jun,66,1,-1,0,no
43,blue-collar,married,primary,no,60,no,no,cellular,8,may,487,2,367,2,no
42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,no
58,retired,married,secondary,no,3382,no,yes,cellular,28,may,294,2,309,2,no
27,blue-collar,single,primary,no,-79,yes,no,unknown,30,may,385,5,-1,0,no
51.678047,retired,married,secondary,no,8205.133963,no,no,cellular,9.781598,jun,155.094095,1.884645,-0.470908,1.615583,yes
19,student,single,secondary,no,302,no,no,cellular,16,jul,205,1,-1,0,yes
49.73152,technician,married,secondary,no,1008.429265,no,no,cellular,10.921322,mar,131.98649,1.395585,52.026861,0.734822,yes
60.101605,management,married,secondary,no,395.894446,no,no,cellular,9.704461,aug,240.006334,1,90,3.595236,yes
37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,-1,0,no
45,services,married,secondary,no,-839,yes,no,unknown,28,may,68,1,-1,0,no
47.322677,technician,married,secondary,no,2269.005563,no,no,cellular,10.906753,feb,125.405094,1.105754,31.212653,0.93376,yes
62.351987,retired,married,primary,no,660.961621,no,no,cellular,19.062787,may,368.264543,2.151451,-1,0,yes
35.2175,management,married,secondary,no,4.661354,no,no,cellular,20.407261,apr,88.377729,2.246538,-1,0,yes
32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,no
54.319046,housemaid,married,primary,no,909.113063,no,no,cellular,7.164948,apr,392.203395,1.299651,-1,0,yes
45.342906,management,divorced,secondary,no,-88.376614,no,no,cellular,17.06023,oct,265.673607,1,-1,0,yes
31.262557,technician,single,secondary,no,1640.221418,no,no,cellular,20.61483,may,774.824807,2.66677,48.082513,0.802114,yes
42,self-employed,divorced,tertiary,no,360,yes,no,unknown,24,jun,110,5,-1,0,no
51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,no
47.912315,management,married,tertiary,no,5769.751226,no,no,cellular,16.858386,feb,994.72335,2.113569,-1,0,yes
36.843359,technician,married,secondary,no,2435.18663,no,no,cellular,20.802885,feb,128.439678,1.091245,17.63652,0.667355,yes
56.830122,services,married,secondary,no,461.884259,yes,no,cellular,12.487369,may,586.879181,1,109.215448,1,yes
30.243763,management,married,secondary,no,-235.51765,yes,yes,cellular,17.631024,may,627.137884,3.554586,320.707898,2.414227,yes
43.996566,blue-collar,divorced,secondary,no,729.295652,no,no,cellular,10.214073,jul,990.236862,3.159248,-1,0,yes
42.498971,blue-collar,married,secondary,no,42.046033,no,no,cellular,8.750869,may,601.106806,3.781905,-1,0,yes
41.029438,technician,married,secondary,no,58.216912,no,no,cellular,21.349207,may,801.084149,2.011816,-1,0,yes
44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,jun,41,1,-1,0,no
52.924409,management,married,tertiary,no,1062.644156,no,no,cellular,3.453703,may,353.066368,1.99105,-1,0,yes
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330,1,311,4,yes
59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,376,2,-1,0,no
32.42667,management,married,secondary,no,8,no,no,cellular,22.828946,apr,96.436852,2.873114,-1,0,yes
33,management,married,tertiary,no,287,yes,no,cellular,15,may,199,2,274,3,no
30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,no
41.728866,admin.,married,secondary,no,44.168463,no,no,cellular,26.854638,oct,260.864746,1.373917,338.095913,2.018178,yes
39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,no
48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,no
32.353006,blue-collar,married,secondary,no,493.959113,no,no,cellular,17.139612,jul,673.471495,3.326267,-1,0,yes
45.912498,technician,married,secondary,no,1038.510095,no,no,cellular,10.995666,feb,602.370311,1.935517,180.47272,4.415317,yes
54,management,divorced,tertiary,no,26306,yes,no,cellular,11,feb,27,1,84,3,no
32,services,married,secondary,no,55,yes,no,unknown,15,may,546,9,-1,0,no
65,unknown,married,unknown,no,4717,no,no,telephone,6,aug,256,1,-1,0,yes
49.996552,admin.,married,secondary,no,3661.447457,no,no,cellular,13.233896,apr,224.665475,1,19.586057,0.946382,yes
30,blue-collar,married,primary,no,-518,yes,yes,unknown,28,may,244,6,-1,0,no
28.996362,blue-collar,single,secondary,no,411.172905,no,no,cellular,10.753509,jul,693.659476,1,-1,0,yes
34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,no
55.307034,management,married,secondary,no,1007.053635,no,no,cellular,10.630806,mar,106.552133,1.433781,14.426603,0.579431,yes
55.710933,management,married,primary,no,461.772984,yes,no,cellular,12.018536,may,612.806925,1,124.116191,1,yes
43.730135,blue-collar,divorced,secondary,no,923.941734,no,no,cellular,28.948837,may,1002.713571,2.154854,-1,0,yes
60,housemaid,married,primary,no,0,no,yes,telephone,22,jul,124,1,-1,0,no
28.709685,admin.,married,secondary,no,4723.544603,no,no,cellular,12,may,306.750398,1,79.903412,4.784269,yes
33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,no
34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,no
32.05002,management,single,tertiary,no,749.59126,no,no,cellular,25.44201,may,245.989237,2.197453,28.620733,1.722515,yes
52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,no
42,management,divorced,tertiary,no,0,no,no,unknown,20,jun,85,2,-1,0,no
25.709659,management,divorced,secondary,no,0.761137,no,no,cellular,21.408575,apr,113.9429,3.044035,-1,0,yes
49.398486,retired,married,secondary,no,4041.63713,no,no,cellular,3.715955,apr,268.787404,2,179.497697,2.409827,yes
37.724463,blue-collar,married,secondary,no,0,yes,no,cellular,19.011425,jul,1265.698775,1,332.038868,4,yes
30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,no
29.63934,retired,married,secondary,no,3850.697404,no,no,cellular,18.4543,apr,251.584553,1.31445,6.976856,0.031332,yes
30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,no
24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,no
43.613289,management,single,tertiary,no,5013.017905,no,no,cellular,11.633735,oct,413.343955,2,-1,0,yes
41.246408,blue-collar,divorced,secondary,no,759.80354,no,no,cellular,12.909494,jul,924.303719,4.508703,-1,0,yes
43.203929,blue-collar,married,secondary,no,0.362116,no,no,cellular,24.409252,may,507.977673,1,-1,0,yes
47.839591,management,married,secondary,no,1824.148696,no,no,cellular,5.351803,jun,205.646879,2.398963,-1,0,yes
27,technician,single,secondary,no,235,yes,no,cellular,12,may,13,5,-1,0,no
52.144395,management,married,tertiary,no,1193.738549,no,no,cellular,20.868516,jun,212.390664,1.967936,-1,0,yes
51.339923,blue-collar,married,secondary,no,35.285335,no,no,cellular,21.348628,aug,531.173319,2,-1,0,yes
26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,262,3,-1,0,no
43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,no
37.964029,blue-collar,married,secondary,no,170.307071,no,no,cellular,18.02395,may,440.008277,1,-1,0,yes
75,retired,married,secondary,no,3771,no,no,telephone,15,apr,185,1,181,2,yes
60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,yes
48.925897,blue-collar,married,secondary,no,2074.988615,yes,no,unknown,21.846519,jun,1067.468741,15.020222,-1,0,yes
29.745873,management,married,secondary,no,484.52976,no,no,cellular,26.719085,apr,272.165196,2.331199,-1,0,yes
29.757256,management,married,secondary,no,495.676109,no,no,cellular,19.626501,apr,242.246932,1.066777,-1,0,yes
44,management,divorced,tertiary,no,2058,no,yes,cellular,21,nov,661,1,-1,0,no
76.525302,management,married,tertiary,no,1224.708204,no,no,cellular,20.69376,jun,200.067414,1.27125,-1,0,yes
41.336422,admin.,married,secondary,no,802.271263,no,no,cellular,7.337607,may,628.220645,1,290.17825,2.790965,yes
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,no
57.519209,admin.,married,secondary,no,8.266203,yes,no,cellular,13.443963,oct,208.672681,1.894929,-1,0,yes
36.552669,management,divorced,secondary,no,1.241513,no,no,cellular,19.798701,apr,143.214821,2.840919,-1,0,yes
32,student,married,secondary,no,1694,yes,no,cellular,28,jan,929,1,-1,0,no
44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,yes
31.08074,blue-collar,married,secondary,no,233.607646,no,no,cellular,17.129791,may,409.374025,1.197308,-1,0,yes
30.185788,management,married,secondary,no,-496.910958,yes,no,cellular,6.477,may,666.716783,1.989588,197.390112,5.691017,yes
29.219565,technician,married,secondary,no,2320.181453,no,no,cellular,2.668369,feb,139.190848,1.81899,-1,0,yes
72,retired,married,secondary,no,4130,no,no,cellular,12,nov,427,1,-1,0,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,17,jul,231,2,-1,0,no
27,admin.,single,tertiary,no,73,no,no,cellular,29,jan,242,1,-1,0,no
34.466332,technician,married,secondary,no,53.578475,no,no,cellular,27.330516,may,800.920029,2.198382,-1,0,yes
33,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,2,-1,0,no
26.171678,management,divorced,secondary,no,8,no,no,cellular,22.175964,apr,105.157053,2.016694,-1,0,yes
46.684093,management,married,secondary,no,-466.7973,yes,no,cellular,15.62594,may,762.020794,1.570077,-1,0,yes
55,management,married,primary,no,621,no,yes,cellular,2,feb,114,1,208,1,no
27,blue-collar,single,secondary,no,113,no,no,cellular,22,jul,39,17,-1,0,no
31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,no
28.04281,management,married,secondary,no,1582.777855,no,no,cellular,11.888424,oct,273.716221,1,-1,0,yes
44.041286,management,married,tertiary,no,2390.058584,yes,no,cellular,17.142813,may,756.818604,3.285284,34.16321,0.185243,yes
33,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,no
43.201205,management,married,primary,no,3331.060054,no,no,cellular,25.109399,jun,181.603689,1,67.943379,0.798595,yes
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,no
50,self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,no
32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,no
32,admin.,single,secondary,no,116,no,yes,cellular,16,jul,255,2,-1,0,no
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,no
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,yes
43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,no
49,retired,married,primary,no,1672,no,no,cellular,17,jul,128,3,-1,0,no
34.882635,management,single,tertiary,no,593.71134,no,no,cellular,26.76018,jun,313.121138,3.041565,155.84931,3.019957,yes
46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,no
32.22106,management,single,secondary,no,200.339374,no,no,cellular,16.885701,mar,332.961909,1.904065,-1,0,yes
43.814164,management,married,secondary,no,-524.094565,yes,no,cellular,19.727,may,495.34338,1.75321,39.05788,0.445198,yes
38.738749,management,married,tertiary,no,1327.864121,no,no,cellular,29.940054,apr,298.568968,2.193499,62.072877,2.519767,yes
48.0308,management,single,secondary,no,941.573316,no,no,cellular,24.683633,may,918.582975,1.04012,-1,0,yes
28.013814,management,married,tertiary,no,2432.350868,yes,no,cellular,14.431836,may,580.691509,4.502933,16.122315,0.213349,yes
44,technician,married,secondary,no,310,yes,no,cellular,6,feb,200,1,253,1,no
36.757339,blue-collar,married,secondary,no,84.052409,no,no,cellular,23.150317,jul,1257.687814,3.867785,-1,0,yes
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,no
33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,no
44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,no
45.483033,blue-collar,divorced,secondary,no,830.692906,no,no,cellular,6.378825,jul,906.944861,3.26,-1,0,yes
39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,no
56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99,3,-1,0,no
46.580459,management,married,secondary,no,671.512983,yes,no,cellular,15.837941,sep,324.740574,2.078152,390.203662,1.461619,yes
32.127115,management,single,secondary,no,1556.322223,no,no,cellular,14.544776,oct,273.461677,1,-1,0,yes
33,technician,married,secondary,no,58,yes,no,telephone,29,aug,57,2,-1,0,no
36,technician,married,tertiary,no,629,yes,yes,cellular,29,dec,109,1,246,1,no
29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,no
49,management,married,primary,no,3444.29075,no,no,cellular,12.691548,nov,267.03406,1.099652,-1,0,yes
43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,no
39.371823,services,single,secondary,no,354.03953,yes,no,cellular,10.170965,feb,1944.004711,3.475,-1,0,yes
37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,no
60,self-employed,single,secondary,no,27,no,no,cellular,22,aug,40,2,-1,0,no
53,admin.,divorced,secondary,no,0,yes,yes,cellular,30,apr,586,2,-1,0,no
45.922138,management,married,secondary,no,647.356221,yes,no,cellular,21.153985,oct,309.16836,1.312753,526.879713,1.808498,yes
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,no
57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,yes
41.577176,management,single,secondary,no,70.375073,no,no,cellular,21.325813,may,1173.667697,2.568556,-1,0,yes
27,services,married,secondary,no,58,yes,no,cellular,7,may,113,1,337,2,no
57,self-employed,married,secondary,no,35,no,yes,unknown,26,jun,215,3,-1,0,no
37,technician,single,secondary,no,267,no,no,cellular,13,may,121,1,-1,0,no
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,yes
52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,no
35.253989,services,married,secondary,no,239.205784,no,no,cellular,12.789257,aug,1752.713682,3.252554,-1,0,yes
55.026045,retired,married,secondary,no,533.059979,no,no,cellular,11.471761,may,381.325123,1.441531,14.688448,0.045423,yes
32,management,married,tertiary,no,273,yes,yes,cellular,18,jul,97,3,-1,0,no
38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,no
56.623851,admin.,married,secondary,no,4625.945879,no,no,cellular,15.070984,mar,241.719935,1.018468,-0.998507,0.468594,yes
43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,no
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,yes
47,technician,married,secondary,no,302,yes,no,unknown,20,jun,89,3,-1,0,no
